Sample ID,0,0.75,1.5,2.25,3,3.75,4.5,5.25,6,6.75,7.5,8.25,9,9.75,10.5,11.25,12,12.75,13.5,14.25,15,15.75,16.5,17.25,18,18.75,19.5,20.25,21,21.75,22.5,23.25,24,24.75,25.5,26.25,27,27.75,28.5,29.25,30,30.75,31.5,32.25,33,33.75,34.5,35.25,36,36.75,37.5,38.25,39,39.75,40.5,41.25,42,42.75,43.5,44.25,45,45.75,46.5,47.25,48,48.75,49.5,50.25,51,51.75,52.5,53.25,54,54.75,55.5,56.25,57,57.75,58.5,59.25,60,60.75,61.5,62.25,63,63.75,64.5,65.25,66,66.75,67.5,68.25,69,69.75,70.5,71.25,72
Positive control P,1.0032840722495895,0.8604269293924466,0.9458128078817734,1,1.0098522167487685,1.0229885057471264,1.0229885057471264,1.013136288998358,1.0459770114942528,1.0164203612479474,1.026272577996716,1.0361247947454844,1.0377668308702792,1.0246305418719213,0.9802955665024631,1.0032840722495895,0.986863711001642,0.9802955665024631,0.9901477832512315,0.9688013136288999,0.9753694581280788,0.9523809523809523,0.9490968801313628,0.9343185550082101,0.9211822660098522,0.9277504105090312,0.9605911330049262,2.0016420361247946,4.704433497536946,4.633825944170772,4.656814449917898,4.674876847290641,4.691297208538588,4.720853858784893,4.661740558292283,4.696223316912972,4.637110016420361,4.681444991789819,4.663382594417077,4.671592775041051,4.696223316912972,4.753694581280788,4.735632183908046,4.748768472906404,4.801313628899836,4.855500821018063,4.83743842364532,4.909688013136289,4.889983579638752,4.945812807881773,4.977011494252873,4.957307060755337,4.981937602627258,5.0311986863711,5.016420361247947,5.024630541871921,5.0623973727422005,5.041050903119869,5.078817733990148,5.064039408866995,5.095238095238095,5.152709359605911,5.134646962233169,5.147783251231527,5.119868637110017,5.090311986863711,5.152709359605911,5.201970443349754,5.111658456486043,5.201970443349754,5.22495894909688,5.25615763546798,5.142857142857143,5.188834154351396,5.25944170771757,5.275862068965517,5.277504105090312,5.300492610837439,5.382594417077176,5.338259441707717,5.389162561576355,5.454844006568145,5.440065681444992,5.400656814449918,5.500821018062397,5.502463054187192,5.522167487684729,5.528735632183908,5.530377668308703,5.561576354679803,5.627257799671593,5.586206896551724,5.637110016420361,5.651888341543514,5.70935960591133,5.717569786535304,5.80623973727422
Sample X01,1.071556350626118,0.9177101967799642,0.9749552772808586,1,1.0196779964221825,1.0304114490161003,1.0268336314847943,1.0518783542039356,1.0554561717352415,1.0465116279069768,1.0572450805008944,1.0554561717352415,1.075134168157424,1.0626118067978534,1.0608228980322003,1.0805008944543828,1.0500894454382828,1.0518783542039356,1.0500894454382828,1.0268336314847943,1.037567084078712,1.0286225402504472,1.003577817531306,1.0125223613595706,1.0071556350626119,0.9946332737030411,0.9964221824686941,0.998211091234347,0.9910554561717353,0.97853309481216455,0.9856887298747764,0.9821109123434705,0.97853309481216455,0.9749552772808586,0.9713774597495528,0.964221824686941,0.9695885509838998,0.9803220035778175,0.9588550983899821,0.9516994633273703,0.9749552772808586,0.964221824686941,0.9499105545617174,0.9552772808586762,0.9481216457960644,0.9516994633273703,0.9552772808586762,0.9445438282647585,0.9463327370304114,0.924865831842576,0.9355992844364938,0.9409660107334525,0.9373881932021467,0.9177101967799642,0.9159212880143113,0.9159212880143113,0.9141323792486583,0.9105545617173524,0.924865831842576,0.9105545617173524,0.9373881932021467,0.9194991055456172,0.9051878354203936,0.9159212880143113,0.9552772808586762,0.9033989266547406,0.9105545617173524,0.9499105545617174,1.037567084078712,2.3452593917710196,3.4633273703041145,3.8372093023255816,4.191413237924865,4.520572450805009,4.73345259391771,4.964221824686941,5.209302325581396,5.384615384615385,5.597495527728086,5.722719141323792,5.794275491949911,6.023255813953488,6.161001788908766,6.271914132379249,6.402504472271914,6.631484794275492,6.6762075134168155,6.853309481216458,6.9087656529517,7.067978533094812,7.1395348837209305,7.339892665474061,7.370304114490161,7.48479427549195,7.534883720930233,7.615384615384615,7.740608228980322
Sample X01,1.0581613508442778,0.8911819887429644,0.9662288930581614,1,1.0131332082551594,1.0356472795497185,1.048780487804878,1.0544090056285178,1.0562851782363978,1.075046904315197,1.0544090056285178,1.0731707317073171,1.0825515947467168,1.0675422138836772,1.0544090056285178,1.050656660412758,1.048780487804878,1.0469043151969981,1.026266416510319,1.0093808630393997,1.0056285178236397,1.020637898686679,1.00375234521576,0.9849906191369606,0.9737335834896811,0.9831144465290806,0.9962476547842402,0.9774859287054409,0.9643527204502814,0.9549718574108818,0.9643527204502814,0.9380863039399625,0.9305816135084428,0.9437148217636022,0.9305816135084428,0.924953095684803,0.9324577861163227,0.926829268292683,0.9362101313320825,0.9399624765478424,0.9174484052532833,0.9437148217636022,0.9136960600375235,0.9230769230769231,0.9193245778611632,0.926829268292683,0.9155722326454033,0.9324577861163227,0.924953095684803,0.9380863039399625,4.647279549718574,5.51782363977486,4.973733583489681,6.761726078799249,6.836772983114447,7.621013133208256,7.647279549718574,7.99249530956848,8.103189493433396,8.21951219512195,8.5046904315197,8.74484052532833,8.849906191369605,9.02063789868668,9.129455909943715,9.343339587242026,9.433395872420263,9.562851782363978,9.617260787992496,9.789868667917448,9.75422138836773,9.941838649155722,9.99437148217636,10.151969981238274,10.163227016885553,10.21388367729831,10.204502814258912,10.318949343339588,10.294559099437148,10.309568480300188,10.302063789868669,10.395872420262664,10.322701688555346,10.405253283302065,10.352720450281426,10.294559099437148,10.401500938086304,10.25703564727955,10.25140712945591,10.26641651031895,10.288930581613508,10.118198874296436,10.148217636022514,10.00187617260788,10.21388367729831,10.103189493433396,10.21388367729831
Sample X02,1.0990654205607477,0.9009345794392524,0.9514018691588785,1,1.0224299065420561,1.0392523364485982,1.0485981308411214,1.0822429906542057,1.0579439252336449,1.063551401869159,1.0560747663551402,1.0560747663551402,1.0523364485981308,1.0467289719626167,1.0373831775700935,1.0429906542056075,1.0429906542056075,1.0467289719626167,1.0317757009345794,1.033644859813084,1.016822429906542,1.0037383177570094,1.0149532710280373,1.0130841121495326,1.0093457943925233,0.9962616822429906,0.9906542056074766,0.9925233644859813,0.994392523364486,0.9794392523364486,0.9738317757009346,0.9663551401869159,0.9644859813084112,0.9495327102803738,0.9495327102803738,0.9626168224299065,0.9775700934579439,0.9383177570093458,0.9607476635514018,0.9794392523364486,0.9794392523364486,0.9570093457943926,0.9607476635514018,0.9570093457943926,0.9607476635514018,0.9626168224299065,0.9551401869158879,0.9570093457943926,0.9532710280373832,0.9457943925233645,0.9420560747663551,0.9457943925233645,0.9457943925233645,0.9476635514018692,0.9495327102803738,0.9514018691588785,0.9401869158878504,0.9644859813084112,0.9252336448598131,0.9495327102803738,0.9719626168224299,0.9476635514018692,0.9495327102803738,0.9345794392523364,0.9214953271028037,0.9401869158878504,0.9476635514018692,0.9682242990654205,0.9457943925233645,0.9495327102803738,0.9570093457943926,0.9383177570093458,0.9532710280373832,0.9439252336448598,0.9383177570093458,0.9514018691588785,0.9457943925233645,0.930841121495327,0.9364485981308411,0.930841121495327,0.9476635514018692,0.9532710280373832,0.9439252336448598,0.9345794392523364,0.9439252336448598,0.9420560747663551,0.9383177570093458,0.9439252336448598,0.9345794392523364,0.9383177570093458,0.9383177570093458,0.9476635514018692,0.9364485981308411,0.9457943925233645,0.9177570093457944,0.9327102803738317,0.9383177570093458
Sample X03,1.0101522842639594,0.9170896785109983,0.9560067681895094,1,1.0186125211505923,1.0067681895093064,1.0219966159052454,1.0541455160744502,1.0304568527918783,1.0423011844331642,1.0473773265651438,1.0541455160744502,1.0372250423011844,1.0626057529610828,1.0676818950930627,1.0439932318104908,1.0456852791878173,1.0744500846023688,1.0727580372250423,1.0541455160744502,1.0524534686971234,1.0355329949238579,1.0355329949238579,1.0287648054145515,1.0338409475465313,1.0372250423011844,1.0084602368866329,1.015228426395939,1.015228426395939,1.015228426395939,1,0.9932318104906938,0.9898477157360406,0.988155668358714,0.9813874788494078,0.9813874788494078,0.9813874788494078,0.9796954314720813,0.9763113367174281,0.988155668358714,0.988155668358714,0.9983079526226735,0.9695431472081218,0.9780033840947546,0.9847715736040609,0.9644670050761421,0.9746192893401016,0.9695431472081218,0.9627749576988156,0.961082910321489,0.9695431472081218,0.9627749576988156,0.9593908629441624,0.9509306260575296,0.9627749576988156,0.949238578680203,0.9526226734348562,0.9407783417935702,0.9424703891708968,0.9475465313028765,0.9272419627749577,0.949238578680203,0.9357021996615905,0.9441624365482234,0.9441624365482234,0.9441624365482234,0.9576988155668359,1.0016920473773265,2.287648054145516,3.006768189509306,3.1962774957698814,3.3671742808798646,3.544839255499154,3.771573604060914,4.0084602368866324,4.204737732656515,4.411167512690355,4.593908629441624,4.798646362098139,4.983079526226734,5.094754653130288,5.296108291032149,5.38409475465313,5.563451776649746,5.642978003384095,5.8392554991539765,5.917089678510998,6.023688663282572,6.145516074450085,6.235194585448393,6.368866328257191,6.592216582064298,6.629441624365482,6.761421319796955,6.805414551607445,6.9238578680203045,6.993231810490694
Sample X03,1.0124113475177305,0.9290780141843972,0.9609929078014184,1,1.0070921985815602,1.0070921985815602,1.0336879432624113,1.0407801418439717,1.053191489361702,1.051418439716312,1.0390070921985815,1.0460992907801419,1.051418439716312,1.0159574468085106,1.00354609929078,1.0141843971631206,1.0088652482269505,1.0301418439716312,1.0780141843971631,1.0460992907801419,1.0691489361702127,1.0319148936170213,1.0230496453900708,1.024822695035461,1.0549645390070923,1.0425531914893618,1.0195035460992907,1.0124113475177305,1.0567375886524824,1.0195035460992907,1.024822695035461,1.049645390070922,1.0212765957446808,1.0070921985815602,1.0124113475177305,1.0053191489361701,1.00177304964539,1.0283687943262412,1,0.9875886524822695,1.00354609929078,1.0159574468085106,1.0159574468085106,0.9964539007092199,0.9875886524822695,0.9929078014184397,0.9822695035460993,0.9769503546099291,1.0159574468085106,0.9716312056737588,0.9929078014184397,0.9627659574468085,0.9822695035460993,0.9929078014184397,0.9929078014184397,0.9574468085106383,0.9787234042553191,0.9804964539007093,0.9556737588652482,0.9468085106382979,0.9769503546099291,0.9609929078014184,0.9769503546099291,0.9450354609929078,0.9468085106382979,0.9680851063829787,0.9574468085106383,0.9414893617021277,0.9468085106382979,0.973404255319149,2.5673758865248226,3.0815602836879434,3.2943262411347516,3.484042553191489,3.624113475177305,3.7641843971631204,3.9343971631205674,4.109929078014185,4.306737588652482,4.51418439716312,4.6861702127659575,5,5.223404255319149,5.367021276595745,5.553191489361702,5.682624113475177,5.842198581560283,5.98404255319149,6.154255319148936,6.3120567375886525,6.4361702127659575,6.588652482269503,6.654255319148936,6.75886524822695,6.835106382978723,6.900709219858156,6.98581560283688
Sample X04,1.120817843866171,0.9312267657992565,0.9684014869888475,1,1.0111524163568772,1.0278810408921932,1.050185873605948,1.0390334572490707,1.053903345724907,1.0557620817843867,1.08364312267658,1.0260223048327137,1.0520446096654275,1.0520446096654275,1.0576208178438662,1.0557620817843867,1.053903345724907,1.0557620817843867,1.0743494423791822,1.0687732342007434,1.0557620817843867,1.0483271375464684,1.0613382899628252,1.0687732342007434,1.063197026022305,1.050185873605948,1.050185873605948,1.0315985130111525,1.0724907063197027,1.100371747211896,1.1133828996282529,1.0650557620817844,1.120817843866171,1.0724907063197027,1.1672862453531598,1.0743494423791822,1.0650557620817844,1.053903345724907,1.0260223048327137,1.0483271375464684,1.0947955390334572,1.0910780669144982,0.9944237918215614,1.0223048327137547,1.0594795539033457,1.0018587360594795,1.0223048327137547,1.0446096654275092,1.0353159851301115,1,1.013011152416357,1.0018587360594795,0.9795539033457249,0.9814126394052045,1.0074349442379182,0.9869888475836431,0.9628252788104089,0.9851301115241635,1.020446096654275,1.0055762081784387,1.013011152416357,1.1301115241635689,0.9423791821561338,0.9814126394052045,0.9888475836431226,1.0855018587360594,1.0018587360594795,0.9460966542750929,0.9330855018587361,0.9553903345724907,0.9386617100371747,0.9312267657992565,0.9200743494423792,0.9405204460966543,0.9256505576208178,0.9330855018587361,0.9591078066914498,0.983271375464684,0.9553903345724907,0.9516728624535316,0.949814126394052,0.9405204460966543,0.9089219330855018,0.9182156133828996,0.929368029739777,0.9107806691449815,0.9219330855018587,0.9052044609665427,0.9405204460966543,0.8940520446096655,0.9646840148698885,0.8828996282527881,0.8866171003717472,0.8828996282527881,0.9107806691449815,0.9219330855018587,0.9182156133828996
Sample X05,1.020033388981636,0.9315525876460768,0.9549248747913188,1,1.013355592654424,1.0400667779632722,1.0484140233722872,1.0617696160267112,1.0818030050083471,1.0734557595993321,1.0751252086811351,1.1168614357262103,1.0918196994991654,1.0901502504173624,1.1018363939899833,1.0767946577629381,1.0934891485809684,1.1001669449081803,1.0684474123539232,1.0634390651085142,1.0684474123539232,1.0500834724540902,1.0484140233722872,1.0450751252086812,1.0684474123539232,1.0467445742904842,1.0350584307178632,1.011686143572621,1.0317195325542572,1.011686143572621,1.005008347245409,1.006677796327212,1.013355592654424,1.003338898163606,1.011686143572621,1.003338898163606,0.986644407345576,1,0.986644407345576,0.996661101836394,0.9849749582637729,1.006677796327212,0.993322203672788,0.994991652754591,0.994991652754591,0.9782971619365609,0.9849749582637729,0.9833055091819699,0.9666110183639399,0.9833055091819699,0.9766277128547579,0.986644407345576,0.9632721202003339,0.998330550918197,1.008347245409015,0.9732888146911519,0.9849749582637729,1,0.9799666110183639,1.003338898163606,0.9782971619365609,0.9782971619365609,0.9699499165275459,0.9716193656093489,0.9699499165275459,0.9599332220367279,0.9749582637729549,0.9649415692821369,0.9649415692821369,0.9766277128547579,0.9599332220367279,0.9649415692821369,0.9532554257095158,0.9549248747913188,0.9415692821368948,0.9432387312186978,0.9616026711185309,0.9415692821368948,0.9449081803005008,0.9465776293823038,0.9348914858096828,0.9398998330550918,0.9465776293823038,0.9365609348914858,0.9398998330550918,0.9582637729549248,0.9348914858096828,0.9348914858096828,0.9332220367278798,0.9248747913188647,0.9265442404006677,0.9382303839732888,0.9282136894824707,0.9248747913188647,0.9315525876460768,0.9215358931552587,0.9115191986644408
Sample X05,1.038327526132404,0.9233449477351916,0.9738675958188153,1,0.9965156794425087,1.0104529616724738,1.024390243902439,1.0261324041811846,1.0505226480836236,1.0452961672473868,1.0592334494773519,1.0557491289198606,1.0348432055749128,1.0540069686411149,1.0470383275261324,1.0470383275261324,1.0522648083623694,1.0522648083623694,1.038327526132404,1.0418118466898956,1.0609756097560976,1.0679442508710801,1.043554006968641,1.0313588850174216,1.0400696864111498,1.024390243902439,1.0104529616724738,1.0209059233449478,1.005226480836237,0.9930313588850174,1.0261324041811846,1.0069686411149825,1.0069686411149825,1.0156794425087108,0.9895470383275261,1,1.0034843205574913,0.9860627177700348,0.9965156794425087,0.9860627177700348,0.9895470383275261,0.9634146341463414,0.9634146341463414,0.9703832752613241,0.9494773519163763,0.9616724738675958,0.9634146341463414,0.9703832752613241,0.9686411149825784,0.9843205574912892,0.9407665505226481,0.9390243902439024,0.9529616724738676,0.9320557491289199,0.945993031358885,0.9390243902439024,0.9529616724738676,0.921602787456446,0.9285714285714286,0.921602787456446,0.9285714285714286,0.9233449477351916,0.9111498257839721,0.9337979094076655,0.9233449477351916,0.9163763066202091,0.9128919860627178,0.9146341463414634,0.9094076655052264,0.9094076655052264,0.9059233449477352,0.9006968641114983,0.8937282229965157,0.9024390243902439,0.9094076655052264,0.9024390243902439,0.9128919860627178,0.8954703832752613,0.9094076655052264,0.8902439024390244,0.8867595818815331,0.9006968641114983,0.8989547038327527,0.9024390243902439,0.8972125435540069,0.8954703832752613,0.8850174216027874,0.89198606271777,0.8989547038327527,0.8815331010452961,0.867595818815331,0.8710801393728222,0.8832752613240418,0.8710801393728222,0.8780487804878049,0.9337979094076655,1.4547038327526132
